,Review,Rating
15851,Thank flipkart,5
15852,Super service,5
15853,Print quality is awesome.. But heavy electricity consume karta hai overall Awesome,5
15854,Product quality is better and fast printing process and easy connectivity like mobile device and low sound,5
15855,Good product by now,5
15856,"After a month of usage, Very easy installation and user friendly the printouts are very fast. Thanks for the amazing product",5
15857,good,4
15858,All in one,5
15859,"not as expected, bad product",1
15860,"Good quality, best printing.",4
15861,V good service and fast delivery thankx flip card,5
15862,"Great product, working nicely, delivery also fast and good👍👍👍👍",5
15863,Great purchase. Really nice product.,4
15864,good 👍,5
15865,Super.... original hp,5
15866,Delivery boy is good .. printer 👍👌,5
15867,Good printer shop and office use best printer this price.fast printing speed. 15k printer range good printer.,4
15868,super,4
15869,Good,5
15870,"Very good product
Valuable for money",5
15871,Best,2
15872,So cute work,5
15873,good,4
15874,Copy is very very slow,1
15875,Not better than hp1005,1
15876,Good,5
15877,Good,5
15878,It's too good,5
15879,So beautiful. Nicely products.,5
15880,Very nice,4
15881,Normal,4
15882,Best👍👍👍 super,4
15883,Nice,3
15884,There is a problem with this printee,1
15885,Nice Product,5
15886,Good MFP .,5
15887,Good,5
15888,Packing should be enhanced properly,4
15889,Good product,5
15890,Its a very good printer.,5
15891,Hopeless printer. Photocopies are very fade. Display so small that is difficult to read. Never never buy this,1
15892,Good,5
15893,Nice choice,5
15894,Catriage dinished in 300 pages,1
15895,Colour print not available,1
15896,varry good quality,5
15897,Nice built quality and Printing is silent that M1005,4
15898,Good,5
15899,Excellent work......,5
15900,"very poor, not able to connect to wifi, from macbook not able to print, dont buy.",1
15901,Good product. 😊,4
15902,Good,5
15903,Nice printer,5
15904,Good,5
15905,Nice,5
15906,Great product with wireless connectivity,5
15907,good,5
15908,Goods,5
15909,Excellent product for heavy duty work.,4
15910,Printing quality is average,3
15911,"Good printer, connect with wifi and give print from any device. Support iPhone without any other app. No noise. Perfect printer",5
15912,Very Good,5
15913,Very good product,5
15914,Nice product,4
15915,Superb product!,5
15916,Best,5
15917,Nice product and timed delivery get,5
15918,Superb products i loved it,5
15919,It's ok,4
15920,Very Bad Exprience,2
15921,"Bad product , don't purchase",1
15922,Good,5
15923,Nice product,4
15924,Excellent printer.. easy to use..,4
15925,Excellent,5
15926,Excellent. Good job by hp,5
15927,Good,4
15928,Nice printer,5
15929,Good product and performance,5
15930,Bast Printer,5
15931,Good product,5
15932,Good👍,5
15933,Happy with the performance of this printer.,5
15934,Good,4
15935,Excellent product quality,5
15936,Excellent product. Very good quality.,5
15937,Best budget printer,5
15938,Good product 👍,5
15939,Very good,5
15940,Good,5
15941,Good products,4
15942,Good product,5
15943,Good printer,4
15944,Very bad,1
15945,Good quality,5
15946,"Excellent printer!!
I can use it without any data cord or cable
In laptop, computer and mobile also",5
15947,Thankyou,5
15948,Good,4
15949,"Product received broken
Not changed by flikkart",1
15950,"Excellent product, Good working best use small business owners.",5
15951,Good product,4
15952,Amazing 🤩,5
15953,printer is very well but installation procedure is self because no one came from hp .printer is very good and well products.,5
15954,Excellent work..,5
15955,good,5
15956,Mind blowing,5
15957,"Very nice and genuine product, go for it",5
15958,It's so cool thank you,5
15959,It is Good,5
15960,Compact product . Does the job. Legal page scanner is not avaible that's the only drawback of small printers,3
15961,Very nice,5
15962,Good 👍,4
15963,Good product,5
15964,Faq item do not purchase it....,1
15965,NOT PROPAR XROX COPY,2
15966,Nice product,4
15967,Superb I'm very happy,4
15968,It is and fast but the coloured print out is not happening that's my fault but it's good,5
15969,Easy to install,4
15970,Good product 👌,4
15971,Nice product,5
15972,So nice,5
15973,Awesome delivery by Flipkart..,5
15974,Is very good printer,5
15975,Got material . Delivery boy was nice and very polite . Material is really awesome. .,5
15976,Only 500 pages print and over by company given cartridge......,4
15977,Good product,4
15978,Over all function is good. Display have no brightness,3
15979,"Working very smoothly after two years as brand new, very good",5
15980,excellent product.thak to filpcart excellent job,5
15981,Using it without any big issue or problem.. Good Product Overall,4
15982,very nice..works good..tanx flipkart,5
15983,This is nise printer,5
15984,Good Product,5
15985,Best quality printer in the Market .,5
15986,Nice product,5
15987,good,5
15988,"Well received the printer before 2 days scheduled time.
Was in good condition thanks to flipkart delivery.
After setting used the printer.
Good printing satisfied with the print quality",5
15989,Good Printer,5
15990,good,4
15991,Nice product,5
15992,Its been 6 months i m using this printer and never faced any issue,5
15993,not work in disply but...ok,4
15994,nice product but manual book not available. so I'm not guide for installation but product is good & very good looking.,5
15995,Flipkart I trust,5
15996,"its good in quality.
but not received fully loaded cartridge
able to print, xerox, scan, WiFi mobile print.",5
15997,Excellent product,5
15998,Very nice,5
15999,not bad not good,3
16000,good,5
16001,"good, but no Demo....even from from HP company also not providing Demo...it's not comfatable for new users.",3
16002,Very Nice must Buy.. Thnx flipkart... Easy Installation.,5
16003,Best wireless printer in this price.,5
16004,awesome,3
16005,works good..installed watching youtube..wifi works excelent..,5
16006,Excellent product,5
16007,it would be colored.... more better,4
16008,no comments.......No doubts......No need suggestions.........Buy it.......Vera level all in one device,5
16009,great product. Go for it.,4
16010,awesome,5
16011,ITS VERY GOOD,4
16012,Product is Very Nice But Our Local Courier Service is Very Bad (Zero Star),5
16013,nice product..... loved it...... thq flipkart..!!,4
16014,Very useful with full featured printer...,5
16015,I can only print but can't scan,4
16016,Lower input tray lid is retractable. Display screen is not glowing to show the letters.,4
16017,It's amazing,5
16018,good printer connecting s good,5
16019,nice printer and very low cost in copy and print,5
16020,HP laser printer quality is good and also price is right..,4
16021,good,5
16022,good working nice print,5
16023,"Very good product
By A one classes
Kartha bazar
Tehta jehanabad",5
16024,"Okay meets the requirement however in same price range if Auto duplex printing would be incorporate it would be best deal in this price range.

Further wifi setup is tedious for beginners but the WiFi printing is slow should increase the speed of WiFi adapter in this printer , don't know technical how much speed this printer WiFi supports",3
16025,superb printer...must buy it.,5
16026,"Ok product.
Takes a min to transfer print wirelessly to printer.
Memiry full error.",3
16027,gud one,3
16028,good,3
16029,very good product hp,5
16030,nice product for own use,4
16031,gd product,5
16032,good,5
16033,"good ...
like to love",5
16034,good,5
16035,Awesome rate and performance,5
16036,nice printer,5
16037,thank,5
16038,It shows scanner error 22,3
16039,Amazingly nice product by HP. One may posses it without hesitation for personal or office purposes. Direct WIFI and Wireless function is no doubt good. Thanks Flipkart for ensuring its speedy delivery.,5
16040,Very GooD Product..,5
16041,just perfect for printing,4
16042,Best product......,5
16043,"awesome printer, worth buying, value for money",5
16044,Nice product,5
16045,it's working good..,5
16046,it's a great product for its price... really good,5
16047,Super offer price,5
16048,To Delay Dilivery.. But Good And Nice Product...,4
16049,excellent good very good,5
16050,excellent,5
16051,Wow,5
16052,worth of money,5
16053,working well,4
16054,Nice printer for this price range . print quality is good . Only drawback was the non back lit menu display,4
16055,good,5
16056,It is a good product n thanks to flipkart,5
16057,Too good deal. Got the lowest price from market.,5
16058,sir my ho laser jet pro mfp 126 nw is no connect to WiFi and show on screen black low but I refilled it. please send a technician on my address.,2
16059,nice,5
16060,Printing is OK... But there was a significant problem in wireless syncing with I pad.... After every 20 min the printer becomes invisible to the I pad....,2
16061,ho is great,5
16062,"No back light display. Very poor quality of display. Do see the model ahead of this. It claims to print more copies and much more economical than this. This one is okay, not that great.",3
16063,it's very nice printer but company will not provide demo.,4
16064,Nice printer,4
16065,best printer 👍,4
16066,Excellent product by hp.,5
16067,Hp printer laser jet m126nw installation very complicated. When we install this printer using with wifi device . Overall when we use normal then no installation tough. I think it's need a computer expert for installation for completely utilization of this printer.,4
16068,Better price / Excellent service. / New stock 2018,5
16069,Nice,5
16070,Best in class,5
16071,"Good product **,",4
16072,waste product too much maintenance for pages print,5
16073,best PRINTER!!!!,5
16074,Nice printer,4
16075,best printer 👍,4
16076,Excellent product by hp.,5
16077,Hp printer laser jet m126nw installation very complicated. When we install this printer using with wifi device . Overall when we use normal then no installation tough. I think it's need a computer expert for installation for completely utilization of this printer.,4
16078,Better price / Excellent service. / New stock 2018,5
16079,Nice,5
16080,Best in class,5
16081,"Good product **,",4
16082,waste product too much maintenance for pages print,5
16083,best PRINTER!!!!,5
16084,"So happy, good work best product",5
16085,Nice product,5
16086,Good product.,5
16087,Best,5
16088,Good printer,4
16089,So nice,4
16090,"Too good, when compared to M132nw. Buy this for hassle free printing.",4
16091,Good!,5
16092,Good product and timely delivery,5
16093,Awesome printer,5
16094,Nice experience,5
16095,Nice,5
16096,It's Robust. It's good,5
16097,Awesome,4
16098,My printer is very good,5
16099,Good work,5
16100,Nice,5
16101,Product has perform in a good manner,4
16102,Good product.,5
16103,Wireless is not working as expected,5
16104,Good,5
16105,good,4
16106,"Great product
Genuine products",5
16107,Good machine delivered on time hood packing and nice service.,4
16108,"If u want a wireless multifunction printer
Go for this without wasting time on comparing",5
16109,"Printer is very good,but prices offered are too high.it,s market price is just 11400/-,flipcart should offer better then this...",4
16110,Wonderful Product. Using it since 2 months now and its working without a glitch . Wonderful tech support by HP.,5
16111,Good product...serves home usage quite well. A little noisy while scanning. Print quality is good.,5
16112,"Fake! When i saw the price on flipkart main page that is 11,000 approx and when i open the product details then it show 14,900",1
16113,No help from team flipkart,1
16114,The Product is good but cartridge received alongwith printer is empty. I got only 10 to 15 copies from this printer now shows Cartridge low.... This is 1st time I have purchased printer from Flipkart & received empty cartridge.,1
16115,The toner supplied with machine is a demo one. Once the toner supplied with machine is exhausted you have to purchase toner from the market which would cost you Rs.4000 approx. Never go for HP printer. Choose canon instead.,1
16116,Very good and nice printer and best thing so value for money also,5
16117,"Product is good but from flipkart end its really unprofessional approch,always saying "" We are so sorry for taking longer than expected to resolve your issue. We request you to provide us time till xx Xxx, xx:xx AM to get back to you""

please do not Shop from here. I am going to uninstall this app and will never buy any product from flipkart.",1
16118,Can anyone tell me what is the average number of copies at one time toning?,1
16119,ONE OF THE BEST BUDGET PRINTER IN THE RANGE OF 10-12K I HAVE SEEN AS I ALREADY REPLACE 3 PRINTER TILL NOW.,5
16120,"I tried installing the printer but every time is shows an error after 99%.
I went to HP support and tried installing online aswell but same result. It gets stuck at 99%.

My desktop is brand new and has all configurations needed.
Something is wrong with product. My business is delayed and I am sufering huge loss due to this",1
16121,can we do colour prints in this ?,1
16122,"Good,excellent working",5
16123,Nice,5
16124,Product and packing is very good but delhivery services were very pathetic. Better Flipkart will process their delivery through ECart.,5
16125,worst experirnce with flipkart.Dont shop with them. They are cheaters.They join hands with other sellers to cheat thr customers.We are undergoing problem with flipkart for more than 2 months.Please dont believe them.pl.circulate this with all.,3
16126,The Product is good but cartridge received alongwith printer is empty. I got only 10 to 15 copies from this printer now shows Cartridge low.... This is 1st time I have purchased printer from Flipkart & received empty cartridge.,1
16127,The toner supplied with machine is a demo one. Once the toner supplied with machine is exhausted you have to purchase toner from the market which would cost you Rs.4000 approx. Never go for HP printer. Choose canon instead.,1
16128,Very good and nice printer and best thing so value for money also,5
16129,"Product is good but from flipkart end its really unprofessional approch,always saying "" We are so sorry for taking longer than expected to resolve your issue. We request you to provide us time till xx Xxx, xx:xx AM to get back to you""

please do not Shop from here. I am going to uninstall this app and will never buy any product from flipkart.",1
16130,Can anyone tell me what is the average number of copies at one time toning?,1
16131,ONE OF THE BEST BUDGET PRINTER IN THE RANGE OF 10-12K I HAVE SEEN AS I ALREADY REPLACE 3 PRINTER TILL NOW.,5
16132,"I tried installing the printer but every time is shows an error after 99%.
I went to HP support and tried installing online aswell but same result. It gets stuck at 99%.

My desktop is brand new and has all configurations needed.
Something is wrong with product. My business is delayed and I am sufering huge loss due to this",1
16133,can we do colour prints in this ?,1
16134,"Good,excellent working",5
16135,Nice,5
16136,The Product is good but cartridge received alongwith printer is empty. I got only 10 to 15 copies from this printer now shows Cartridge low.... This is 1st time I have purchased printer from Flipkart & received empty cartridge.,1
16137,The toner supplied with machine is a demo one. Once the toner supplied with machine is exhausted you have to purchase toner from the market which would cost you Rs.4000 approx. Never go for HP printer. Choose canon instead.,1
16138,Very good and nice printer and best thing so value for money also,5
16139,"Product is good but from flipkart end its really unprofessional approch,always saying "" We are so sorry for taking longer than expected to resolve your issue. We request you to provide us time till xx Xxx, xx:xx AM to get back to you""

please do not Shop from here. I am going to uninstall this app and will never buy any product from flipkart.",1
16140,Can anyone tell me what is the average number of copies at one time toning?,1
16141,ONE OF THE BEST BUDGET PRINTER IN THE RANGE OF 10-12K I HAVE SEEN AS I ALREADY REPLACE 3 PRINTER TILL NOW.,5
16142,"I tried installing the printer but every time is shows an error after 99%.
I went to HP support and tried installing online aswell but same result. It gets stuck at 99%.

My desktop is brand new and has all configurations needed.
Something is wrong with product. My business is delayed and I am sufering huge loss due to this",1
16143,can we do colour prints in this ?,1
16144,"Good,excellent working",5
16145,Nice,5
16146,"Nice watch' good deal thnx Flipkart
I need one more at this price over all experience is good battery 🔋 is very good looking premium",5
16147,"I am using it from a day. It's really good looking, nice flexible straps, spo2 BPM and walking are very accurate. BP doesn't seem so. Rest features are awesome n superbly working. Calling feature, speaker, music all are very good. Value for money choice..",4
16148,"Best calling enabled watch in the price range.
Calling quality is too good.
Mic is audible and clear.
Speaker is loud and clear.
SPO2 quite accurate.
Feels light in weight.
Band quality is good and easily replaceable.
Display is fine and responsive.
Customized watch face available.
Notification time is quite good.
Vibration is good.

Best value for money deal in the segment.",5
16149,"Great product with awesome features...!!!
Received product yesterday. Thanks Flipkart for fast delivery.
I think this is the first review of this product.
Product is very good in all aspects. Good in looks, design, display and performance. Packing is also attractive and product is value for money.",5
16150,"Fire Boltt Talk is a superb watch. I m amazed to see a lot of good features at such an affordable price especially the calling feature. Its very easy, all u need to do is connect it to the app and then do manual pairing in phone s bluetooth settings.",5
16151,"Best quality and super features ...
Realy nyc product for every one..
Health is wealth.... Super smart watch",5
16152,"Beware of minor things that will bug you eventually:
1. Music - does not display song name
2. Music - can not change volume
3. Sports - Very limited sports mode. Yoga is missing (come on we are in India)
4. Sports - swimming mode missing becoz watch is not waterproof (it is water resistant, there is a difference)
5. Watchfaces - most watchfaces are dull, unattractive, and less creative.
6. Watchfaces - not a single watchface showing weather details is available.
7. Google fit sync does not wo...",1
16153,"Good watch in this price range. But better if recorder, voice assistant features is in this watch. When bluetooth is connected with the mobile and watch then you play any video or audio in your mobile it's sound come with the mobile it is not good feature. Other than this Smartwatch is good.",4
16154,Fire Boltt Talk such an amazing watch loaded with great features.looking awesome and performance is good.it is a decent and durablesmart watch for the price range.go for it blindly without any hesitation if u r looking for a smart watch with all features under ur budget.,5
16155,"Watch is very Good And the sound quality is Excellent in this chipset price range. But like some few time when calling sound is cracking.. like that any issue i am complain but otherwise it's is very Good product
Thanks to Flipkart 🥰🥰😊😊😇😇🤗🤗🤗",4
16156,"Screen is very prone to scratch, Do not remove the pre-applied plastic guard. I highly recommend to apply a tempered glass or rather order a screen guard along with the watch.
This thing aside, After 1 Month Reviewing it:
Pros:
1.Nice and Bright Display, visible in sunlight also.
2.UI is smooth, honeycomb app drawer and other swipe gestures work fluently.
3.Heart Rate and Sp02 Works fine, but in serious conditions consider medical grade equipments.
4.Watch Faces are nice, camera shutter, mus...",4
16157,"""Best budget smart watch
Fire Bolt talk is a great smart watch that allows you to make and receive calls. Its Bluetooth calling is v clear, Mic is clear Speaker is also clear and its Easy to make and receive calls""",5
16158,The watch is superb and the working in good of heart rate and calling is superb and good qualified is sound of watch calling time.... And the touch is wonderful of watch,5
16159,"1st Day review -
Delivered within 24 hours.. thank you
Product:
Good looking round dial
Clear display
Metal body gives a premium finish
Bluetooth calling worked nicely( will wait for a few day and will try testing it more)
Decent features loaded
Watch faces are decent
Strap is nice and looks durable

Now, Need to find a protective case / scratch guard for the glass and body.",5
16160,"Gifted this amazing watch to my brother. The watch looks very classy. its amazing call feature sets it apart from other smart watches. Its easy to connect. All u need to do is connect with the app, and manually pair the watch is phone's bluetooth setting",5
16161,Fire Boltt Talk such an amazing watch loaded with great features.looking awesome and performance is good.it is a decent and durablesmart watch for the price range.go for it blindly without any hesitation if u r looking for a smart watch with all features under ur budget.,5
16162,An uber cool watch with awesome calling feature. it beats all other smart watches. its very easy to do calling to you friends n family. I recommend it to everyone,5
16163,"Watch is very Good And the sound quality is Excellent in this chipset price range. But like some few time when calling sound is cracking.. like that any issue i am complain but otherwise it's is very Good product
Thanks to Flipkart 🥰🥰😊😊😇😇🤗🤗🤗",4
16164,"Good watch in this price range. But better if recorder, voice assistant features is in this watch. When bluetooth is connected with the mobile and watch then you play any video or audio in your mobile it's sound come with the mobile it is not good feature. Other than this Smartwatch is good.",4
16165,Nice watch 👍 features are nice but calculator is not available 😑...but overall nice,4
16166,"Good features at this price, good at display and bluetooth calling feature. Speaker can be better and upgradable, battery discharge soon if you use bluetooth calling for morethan 3 hrs size of battery should be increased to match up the usage upto 5hrs atleast.",4
16167,Attractive dial. Comfortable to wear. I love the calling function. You can call and receive through smartwatch. I ordered gold color which is looking so awesome and different. Touch works good. Overall best product in this price. I am happy after buying this product. Thanks.,5
16168,Very good quality and nice colour. Battery capacity is so high.i loved it 😍 thank u,5
16169,"I’ve been using it for more than a month now.
Display : Display is bright and sharp but it could have been better but still worth the price.
Mic & Speaker : I’m really impressed with mic and speaker quality. It is easy to take/make calls and listening to music right on your watch.
Battery : Battery is good enough. It will last a week on normal usage. If you’re using your watch for calls most of the time then you can around 3 to 4 days of battery backup.
This watch is value for money. Very gla...",4
16170,I have more excitement after receiving my watch.....one day delivered.....the watch is very beautiful and smoothly working....I am so happy after receiving my watch.....,5
16171,"It doesn't give correct data , like if I have walked for 5 kms it shows only 4 kms , that's quite demoralising , no if step count is also less than it should be, I know that it's showing wrong data as I have other two equipments to measure , as well as I know tacking area length of my apartment.
Disappointed with the product as it's quite costly not worth it.",3
16172,"Good product for the price range. However the text clarity could have been better.
All the feature works as expected. Happy with the purchase.",4
16173,It's a great watch...calling feature...notifications... oxygen levels check and the icing on the cake is the BP monitoring feature .. That's great... Good battery backup...Overall excellent package...I am really loving it...,5
16174,"M in love with this product, i reviews this after use of 1week ..OMG What A battery 🔋 i received this on 16-6-22and today is 26-6-22in ten days of use its battery is stil 75%.
Overall to good display,To much Function for This price range,
Total value for money 💰 for every type of users,,,
I fully recommend it,, Thanku #FIRE BOLT Thanx Flipkart",5
16175,"Incredible India!!
A awesome watch with these features n price tag!! Simply go for it without second thought.
Support Indian companies
Note: The icons and app visual effects can be more better",5
16176,"Good features at this price, good at display and bluetooth calling feature. Speaker can be better and upgradable, battery discharge soon if you use bluetooth calling for morethan 3 hrs size of battery should be increased to match up the usage upto 5hrs atleast.",4
16177,Attractive dial. Comfortable to wear. I love the calling function. You can call and receive through smartwatch. I ordered gold color which is looking so awesome and different. Touch works good. Overall best product in this price. I am happy after buying this product. Thanks.,5
16178,Very good quality and nice colour. Battery capacity is so high.i loved it 😍 thank u,5
16179,"I’ve been using it for more than a month now.
Display : Display is bright and sharp but it could have been better but still worth the price.
Mic & Speaker : I’m really impressed with mic and speaker quality. It is easy to take/make calls and listening to music right on your watch.
Battery : Battery is good enough. It will last a week on normal usage. If you’re using your watch for calls most of the time then you can around 3 to 4 days of battery backup.
This watch is value for money. Very gla...",4
16180,I have more excitement after receiving my watch.....one day delivered.....the watch is very beautiful and smoothly working....I am so happy after receiving my watch.....,5
16181,"It doesn't give correct data , like if I have walked for 5 kms it shows only 4 kms , that's quite demoralising , no if step count is also less than it should be, I know that it's showing wrong data as I have other two equipments to measure , as well as I know tacking area length of my apartment.
Disappointed with the product as it's quite costly not worth it.",3
16182,"Good product for the price range. However the text clarity could have been better.
All the feature works as expected. Happy with the purchase.",4
16183,It's a great watch...calling feature...notifications... oxygen levels check and the icing on the cake is the BP monitoring feature .. That's great... Good battery backup...Overall excellent package...I am really loving it...,5
16184,"M in love with this product, i reviews this after use of 1week ..OMG What A battery 🔋 i received this on 16-6-22and today is 26-6-22in ten days of use its battery is stil 75%.
Overall to good display,To much Function for This price range,
Total value for money 💰 for every type of users,,,
I fully recommend it,, Thanku #FIRE BOLT Thanx Flipkart",5
16185,"Incredible India!!
A awesome watch with these features n price tag!! Simply go for it without second thought.
Support Indian companies
Note: The icons and app visual effects can be more better",5
16186,Superb build quality premium looks. Packed with loads of functions for normal user. Lacks sports modes but the ones provided and good enough for a normal user. Overall happy and thrilled using the product.,5
16187,"Very nice product..!!! Display,look and performance are very good..!! Overall experience is so nice… Thank you for this beautiful product…!!! I loved the product and recommend others to buy it without any second thought..!!!",5
16188,This watch is amazing I love this watch I will give 10 out of 10 rating to this watch and fireboltt is a amazing brand,2
16189,I liked this watch very much it has good looks and good design and I'm impressed with it very good Bluetooth calling feature I liked it very much and it has sports modes and it calculates the spo2 BPM bit accurate and has good display and has accurate notifications overall it is a good and great watch and worth in this price range.,5
16190,"As It was my first smart watch,I was super excited and same time a bit worried about the quality but Fire Boltt has reached above my expectations really happy for that ,thank u team Fire boltt",5
16191,"Though the watch is of very good quality, it does not matches with all the features as advertised such as fully waterproof. It is only splash proof & dust proof. They don't recommend it wearing while swimming or bathing. (It is written in the manual booklet).
Otherwise, the watch is good in every aspects. It comes with pre-applied screen guard.",3
16192,"""Amazing product by FireBoltt !
Fire-Boltt Talk is the coolest gadget i hav so far. Its easy to make calls, and answer calls. Its easy to connect ur watch and other features such as spo2, bp, heartbeat monitor wrk fyn. I Recommend it all.
But dont forget to remove the protective screen.""",5
16193,"Great product with awesome features...!!!
Received product today . Thanks Flipkart for fast delivery.
I think this is the first review of this product.
Good in all aspects. Good in looks, design, display and performance",5
16194,Good in style... features are all good .. speaker is very loud n clear .. battery backup with all functions come in end within 36 hours backup..over all good in this price range,4
16195,The product is good for day to day activity. I am satisfied with the product. It's the best value for money product in this price range. I will suggest you use the mobile app for better performance.,5
16196,I have got this watch and found that the watch is loaded with all features which generally have in high end smart watches. The best feature I liked is dial pad. Value for money,5
16197,This is just a digital watch with smart appearance. Sleep tracking is improper. Step counter shows too much number. So finally I am not happy with this watch. Specifications are very impressive but doesn't work as such.,3
16198,Best looking smart watch with great functionality and all excellent features. Everyone surely asks about the watch. I recommend this to all.,5
16199,I really love this smart watch.. its help to to monitor my blood pleasure and while i am in bike to rcvd call any many more...,5
16200,"Perfect one in the budget. Bluetooth calling is working perfectly. Lots of watch faces. All the health data are mostly accurate. The watch should be tight on your wrist to get the accurate readings. Otherwise you have to press and hold the watch during measurements. Battery backup is good. The sleep monitor is pretty awesome! We cannot cheat the watch by pretending we are sleeping. It record the exact time when we fall asleep and when we awake. Good build quality.
Don't expect much speaker qu...",5
16201,"Detailed review coming soon...just received..

cons in first impression

1 tpu strape not silicon.
2 display time not organised..
3.most of the clock faces average.
4.just two censors.
5.reading is average.
6.app data is boring..not much detailed.da app is used by few more companies also.. universal app.
7.registration of product is very bad.no email or sms confirmation yet not received.( Doubtful)
8.change or buy a silicon band or strap..
9.overall rating 2 out of 5. Detailed review coming...",2
16202,Decent watch at this price range. The Bluetooth calling works fine. Gives an option of saving upto 8 contacts at a time. Tracking features incl heart rate and SPO 2 are fairly ok. Continuous step tracking is not so reliable.,4
16203,"Great watch at the price. All the essential features are available. I don't see any any utility of gps in a watch, it counts steps perfectly so it absolutely sufficient for me to track my fitness records.",5
16204,Mind blowing parches very good product 👍👌👍👌👍👍👌👌 Thank you FLIPKART I am happy 👌👌👌👌⭐⭐⭐⭐⭐ Clear Sound Good performance I Like it THANK YOU 🙏,5
16205,"It is an amazing watch, the display is fantastic in appearance, the speaker is just wow..it can even give u a feel of mini portable speaker, mic sound is good, all the features provided are up to the mark.overall it's a value for money buy",5
16206,"I have used this watch for past 2 day's, its battery life is perfect compared to other watches even the display quality is good but still its better if they improve it.",4
16207,The features are definitely good and that makes it a good worth of buying. I liked the design and ease of tracking and using the smartwatch. It looks trendy and cool.,5
16208,Got this yesterday and my kid absolutely loved it. Speaker is really good and display is smooth. Call feature is cool and exciting bit microphone is a bit low quality but does the job to intimate people u r busy or gives us the chance of switching to phone audio. Brilliant for the value for money and I would say would exceed expectations on lot of fronts,5
16209,"Posting after using 2 months,so everything is quite good but the most important factor is the battery backup as is not up to the mark I use to charge it daily without using its calling function n media player I can say the battery backup is not that much of good that it should be in actually.",4
16210,"Pro -
Price if bought under 3000
Good display as per the price
Have lot of features
Calling available but sometimes when you are traveling it might face issue related to network connectivity
Battery is impressive
Best in this price
Comes with brand realibility

Con-
Major con is this only - measurement is less accurate approximately 65% for walking, 90% for bp. Rest can't tell right now. But it is something around 70% accurate so please manually calculate things accordingly.
Skin is changed...",4
16211,Features wise good but after 10 days the display is not working and battery discharging in 2 days. Looks like manufacturing defect. My suggestion is don’t buy this product.,1
16212,Awesome deal. So many features and beautiful design at Very reasonable price. Loved the product,1
16213,"Only advantage of this watch is having BT Calling function. Apart from that, DA Fit App is not much impressive compared to other fit app in place.

Pros
- Speaker and call quality in the BT is mind blowing
- Music control is too good
- Battery 🔋 is good, I have got nearly 8+ days.

Cons
- DA fit App which they recommend is totally waste
- Even while. Sleeping, this track the step count. Accuracy is very poor.
- Sensor is not working. it didn't even calculate anything

Touch problem too afte...",1
16214,Superb watch nice good for calling but battery 🔋 should be more improved 👏,5
16215,Lovely smart watch... battery 🔋 backup is too good .. value for money..i love this watch,5
16216,"I have used this watch for past 2 day's, its battery life is perfect compared to other watches even the display quality is good but still its better if they improve it.",4
16217,The features are definitely good and that makes it a good worth of buying. I liked the design and ease of tracking and using the smartwatch. It looks trendy and cool.,5
16218,Got this yesterday and my kid absolutely loved it. Speaker is really good and display is smooth. Call feature is cool and exciting bit microphone is a bit low quality but does the job to intimate people u r busy or gives us the chance of switching to phone audio. Brilliant for the value for money and I would say would exceed expectations on lot of fronts,5
16219,"Posting after using 2 months,so everything is quite good but the most important factor is the battery backup as is not up to the mark I use to charge it daily without using its calling function n media player I can say the battery backup is not that much of good that it should be in actually.",4
16220,"Pro -
Price if bought under 3000
Good display as per the price
Have lot of features
Calling available but sometimes when you are traveling it might face issue related to network connectivity
Battery is impressive
Best in this price
Comes with brand realibility

Con-
Major con is this only - measurement is less accurate approximately 65% for walking, 90% for bp. Rest can't tell right now. But it is something around 70% accurate so please manually calculate things accordingly.
Skin is changed...",4
16221,Features wise good but after 10 days the display is not working and battery discharging in 2 days. Looks like manufacturing defect. My suggestion is don’t buy this product.,1
16222,Awesome deal. So many features and beautiful design at Very reasonable price. Loved the product,1
16223,"Only advantage of this watch is having BT Calling function. Apart from that, DA Fit App is not much impressive compared to other fit app in place.

Pros
- Speaker and call quality in the BT is mind blowing
- Music control is too good
- Battery 🔋 is good, I have got nearly 8+ days.

Cons
- DA fit App which they recommend is totally waste
- Even while. Sleeping, this track the step count. Accuracy is very poor.
- Sensor is not working. it didn't even calculate anything

Touch problem too afte...",1
16224,Superb watch nice good for calling but battery 🔋 should be more improved 👏,5
16225,Lovely smart watch... battery 🔋 backup is too good .. value for money..i love this watch,5
16226,"Great product with awesome features..
Received product yesterday. Thanks Flipkart for fast delivery.
I think this is the first review of this product.
Product is very good in all aspects. Good in looks, design,
display and performance. Packing is also attractive and
product is value for money.",5
16227,"Good watch with all the necessary features and one standout excellent feature of bluetooth calling. display, response, activity tracking are upto the mark, the only con is mobile app is bit sluggish and too much time for uploading contact and downloading watch faces.overall a good product for the price",4
16228,this is a best watch battery back up is so good stand by time is 30 days .i am impressed,5
16229,"Very nice, I have bought for child, he so mush like",4
16230,"Smart watch is very smart, good",4
16231,"I have never reviewed any of the product on Flipkart but this time I am compelled to write the review of this product as I am frustrated while using this. I am writing this review after using this for more than one month , Please see these points before going for this product.
1) Frequent problem of buetooth not getting connected with phone or disconnecting intermittently.
2) Frequent problem of Not displaying Caller name while receiving or dialing any Mobile no.
3) Alarm of this smartwatch i...",1
16232,"Superb .... .. Display is very good....
Sound speaker is clear and 🔊 loud",4
